3000 V SPEEDYD ASMNEW  1018  030       1910 02 12 08:29:00ASM  SPIDY2            
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101800  AFL429B A320                    A320                              
3101           AFL429B         UUEE                                              
3102           AFL429B         LEBL                                              
3103           AFL429B S ISM   0300/A  C  M   A350     350                       
3104           AFL429B         350                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 ELSIS         340      0    0.00    0.00 464531N 0153641E  105923  340 340 365   215 0.63     0 016  0  0 FNORT  32        15.8    5236                                          
3233 TUKDI         340      0    0.00    0.00 470041N 0154254E  110158  340 340 365   215 0.63     0 016  0  0 FNORT  32        12.6    5212                                          
3233 ROPAG         340      0    0.00    0.00 471249N 0154757E  110402  340 340 365   215 0.63     0 016  0  0 FNORT  32        10.7    5192                                          
3233 ASKOD         340      0    0.00    0.00 472307N 0155216E  110548  340 340 000   000 0.00     0 016  0  0 FNORT  32         0.0    5192                                          
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101820  VPCTF   MD87                    MD87                              
3101           VPCTF           OEJN                                              
3102           VPCTF           LFSB                                              
3103           VPCTF   S ISM   0026/A  C  M   A360     360                       
3104           VPCTF           360                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 UMSON         360      0    0.00    0.00 433108N 0154602E  101820  360 360 436   251 0.76     0 273  0  0 FEAST  33        34.9   54624                                          
3233 ELGUS         360      0    0.00    0.00 433252N 0145759E  102307  360 360 436   251 0.76     0 273  0  0 FEAST  33        23.6   54409                                          
3233 TORPO         360      0    0.00    0.00 433351N 0142527E  102622  360 360 436   251 0.76     0 272  0  0 STT    18 19     12.7   54272                                          
3233 LISKO         360      0    0.00    0.00 433416N 0140755E  102807  360 360 436   251 0.76     0 272  0  0 STT    18 19     28.7   54199                                          
